"Odds.homeWin","Odds.draw","Odds.awayWin","halfTime_score_Home","halfTime_score_Away","fullTime_score_Home","fullTime_score_Away","homeTeam","awayTeam","winner"
2.97,3.72,2.18,0,4,1,4,"RB Leipzig","FC Bayern München","AWAY_TEAM"
1.96,3.85,3.42,0,1,1,1,"Eintracht Frankfurt","VfB Stuttgart","DRAW"
2.82,3.29,2.47,0,3,1,3,"VfL Bochum 1848","Hertha BSC","AWAY_TEAM"
1.58,4.14,5.34,1,1,3,1,"Borussia Mönchengladbach","Arminia Bielefeld","HOME_TEAM"
1.65,4.17,4.64,0,1,2,1,"Hertha BSC","SpVgg Greuther Fürth 1903","HOME_TEAM"
1.09,11.13,22.3,4,0,7,0,"FC Bayern München","VfL Bochum 1848","HOME_TEAM"
2.3,3.52,2.91,0,0,0,0,"1. FSV Mainz 05","SC Freiburg","DRAW"
4.13,3.79,1.81,0,0,1,0,"FC Augsburg","Borussia Mönchengladbach","HOME_TEAM"
3.1,3.47,2.21,0,0,0,0,"Arminia Bielefeld","TSG 1899 Hoffenheim","DRAW"
5.06,4.25,1.59,0,1,1,1,"1. FC Köln","RB Leipzig","DRAW"
3.12,3.67,2.12,1,3,1,3,"VfB Stuttgart","Bayer 04 Leverkusen","AWAY_TEAM"
1.52,4.45,5.61,2,2,4,2,"Borussia Dortmund","1. FC Union Berlin","HOME_TEAM"
1.89,3.72,3.81,0,1,1,1,"VfL Wolfsburg","Eintracht Frankfurt","DRAW"
13.91,8.22,1.16,0,3,1,3,"SpVgg Greuther Fürth 1903","FC Bayern München","AWAY_TEAM"
1.42,4.62,6.92,3,0,6,0,"RB Leipzig","Hertha BSC","HOME_TEAM"
1.9,3.74,3.75,1,1,1,1,"Eintracht Frankfurt","1. FC Köln","DRAW"
1.74,4,4.26,0,0,1,0,"Bayer 04 Leverkusen","1. FSV Mainz 05","HOME_TEAM"
1.75,3.67,4.62,0,0,1,0,"1. FC Union Berlin","Arminia Bielefeld","HOME_TEAM"
2.81,3.43,2.43,1,1,3,1,"TSG 1899 Hoffenheim","VfL Wolfsburg","HOME_TEAM"
3.57,3.99,1.89,1,0,1,0,"Borussia Mönchengladbach","Borussia Dortmund","HOME_TEAM"
3.01,3.49,2.27,0,0,0,0,"VfL Bochum 1848","VfB Stuttgart","DRAW"
1.75,3.83,4.42,3,0,3,0,"SC Freiburg","FC Augsburg","HOME_TEAM"
1.63,4.05,4.97,0,1,3,1,"1. FC Köln","SpVgg Greuther Fürth 1903","HOME_TEAM"
1.2,6.94,12.76,1,1,2,1,"Borussia Dortmund","FC Augsburg","HOME_TEAM"
1.99,3.74,3.46,1,3,1,3,"VfL Wolfsburg","Borussia Mönchengladbach","AWAY_TEAM"
2.58,3.72,2.48,1,1,3,1,"VfB Stuttgart","TSG 1899 Hoffenheim","HOME_TEAM"
2.25,3.49,3.04,0,2,1,2,"Hertha BSC","SC Freiburg","AWAY_TEAM"
1.26,5.99,10.21,0,0,3,0,"RB Leipzig","VfL Bochum 1848","HOME_TEAM"
2.01,3.65,3.47,1,2,1,2,"1. FSV Mainz 05","1. FC Union Berlin","AWAY_TEAM"
1.19,7.41,12.61,1,2,1,2,"FC Bayern München","Eintracht Frankfurt","AWAY_TEAM"
4.34,3.82,1.76,0,4,0,4,"Arminia Bielefeld","Bayer 04 Leverkusen","AWAY_TEAM"
2.03,3.64,3.42,1,0,5,0,"TSG 1899 Hoffenheim","1. FC Köln","HOME_TEAM"
1.44,4.68,6.48,1,1,3,1,"Borussia Dortmund","1. FSV Mainz 05","HOME_TEAM"
1.82,3.9,3.98,0,2,1,2,"Eintracht Frankfurt","Hertha BSC","AWAY_TEAM"
2.65,3.28,2.65,0,0,2,0,"1. FC Union Berlin","VfL Wolfsburg","HOME_TEAM"
4.56,3.9,1.71,0,1,1,1,"SC Freiburg","RB Leipzig","DRAW"
2.28,3.43,3.03,0,1,0,1,"SpVgg Greuther Fürth 1903","VfL Bochum 1848","AWAY_TEAM"
1.73,3.99,4.32,1,1,1,1,"Borussia Mönchengladbach","VfB Stuttgart","DRAW"
4.56,4.36,1.64,0,5,1,5,"Bayer 04 Leverkusen","FC Bayern München","AWAY_TEAM"
2.33,3.19,3.16,1,1,1,1,"FC Augsburg","Arminia Bielefeld","DRAW"
1.74,3.79,4.58,3,1,4,1,"1. FSV Mainz 05","FC Augsburg","HOME_TEAM"
1.19,7.54,12.42,2,0,4,0,"FC Bayern München","TSG 1899 Hoffenheim","HOME_TEAM"
1.13,8.43,20.29,0,1,4,1,"RB Leipzig","SpVgg Greuther Fürth 1903","HOME_TEAM"
1.86,3.57,4.13,0,2,0,2,"VfL Wolfsburg","SC Freiburg","AWAY_TEAM"
7.25,4.96,1.4,0,3,1,3,"Arminia Bielefeld","Borussia Dortmund","AWAY_TEAM"
3.39,3.5,2.1,1,0,1,0,"Hertha BSC","Borussia Mönchengladbach","HOME_TEAM"
2.95,3.68,2.23,0,2,2,2,"1. FC Köln","Bayer 04 Leverkusen","DRAW"
2.4,3.47,2.82,0,1,1,1,"VfB Stuttgart","1. FC Union Berlin","DRAW"
3.46,3.62,2.02,1,0,2,0,"VfL Bochum 1848","Eintracht Frankfurt","HOME_TEAM"
1.76,4.02,4.24,2,0,2,0,"TSG 1899 Hoffenheim","Hertha BSC","HOME_TEAM"
1.34,5.51,7.96,1,0,2,0,"Borussia Dortmund","1. FC Köln","HOME_TEAM"
1.93,3.89,3.63,0,2,0,2,"Bayer 04 Leverkusen","VfL Wolfsburg","AWAY_TEAM"
8.54,5.49,1.33,1,5,2,5,"1. FC Union Berlin","FC Bayern München","AWAY_TEAM"
1.38,4.95,7.99,2,1,3,1,"SC Freiburg","SpVgg Greuther Fürth 1903","HOME_TEAM"
2.94,3.43,2.37,1,2,1,2,"Arminia Bielefeld","1. FSV Mainz 05","AWAY_TEAM"
3.61,3.98,1.92,0,1,1,1,"Eintracht Frankfurt","RB Leipzig","DRAW"
2.78,3.67,2.39,1,1,4,1,"FC Augsburg","VfB Stuttgart","HOME_TEAM"
1.35,5.16,8.06,2,1,2,1,"Borussia Mönchengladbach","VfL Bochum 1848","HOME_TEAM"
2.69,3.44,2.51,0,1,1,1,"1. FSV Mainz 05","Borussia Mönchengladbach","DRAW"
1.21,7.29,10.81,1,1,2,1,"FC Bayern München","SC Freiburg","HOME_TEAM"
1.59,4.26,5.1,1,0,1,0,"VfL Wolfsburg","FC Augsburg","HOME_TEAM"
1.77,3.9,4.16,0,1,0,1,"VfB Stuttgart","Arminia Bielefeld","AWAY_TEAM"
3.26,3.65,2.07,0,0,2,0,"VfL Bochum 1848","TSG 1899 Hoffenheim","HOME_TEAM"
2.29,3.77,2.8,1,1,2,1,"RB Leipzig","Borussia Dortmund","HOME_TEAM"
3.35,3.79,2.02,1,1,1,1,"Hertha BSC","Bayer 04 Leverkusen","DRAW"
2.49,3.46,2.72,1,2,2,2,"1. FC Köln","1. FC Union Berlin","DRAW"
4.12,3.88,1.81,0,2,1,2,"SpVgg Greuther Fürth 1903","Eintracht Frankfurt","AWAY_TEAM"
14.09,7.68,1.16,2,1,2,1,"FC Augsburg","FC Bayern München","HOME_TEAM"
1.39,5.06,7.01,0,1,2,1,"Borussia Dortmund","VfB Stuttgart","HOME_TEAM"
1.34,5.15,8.42,1,0,1,0,"Bayer 04 Leverkusen","VfL Bochum 1848","HOME_TEAM"
1.3,5.51,9.13,3,0,4,0,"Borussia Mönchengladbach","SpVgg Greuther Fürth 1903","HOME_TEAM"
3.52,3.82,1.94,1,0,2,0,"TSG 1899 Hoffenheim","RB Leipzig","HOME_TEAM"
3.91,3.46,1.94,1,2,2,2,"Arminia Bielefeld","VfL Wolfsburg","DRAW"
1.99,3.55,3.62,2,0,2,0,"1. FC Union Berlin","Hertha BSC","HOME_TEAM"
2.01,3.62,3.46,0,2,0,2,"SC Freiburg","Eintracht Frankfurt","AWAY_TEAM"
2.11,3.55,3.27,1,1,1,1,"1. FSV Mainz 05","1. FC Köln","DRAW"
2.43,3.63,2.78,1,1,2,1,"VfB Stuttgart","1. FSV Mainz 05","HOME_TEAM"
2.78,3.76,2.39,1,3,1,3,"VfL Wolfsburg","Borussia Dortmund","AWAY_TEAM"
2.09,3.59,3.46,1,1,1,1,"Hertha BSC","FC Augsburg","DRAW"
2.69,3.71,2.46,0,1,4,1,"1. FC Köln","Borussia Mönchengladbach","HOME_TEAM"
3.04,3.56,2.3,0,1,2,1,"VfL Bochum 1848","SC Freiburg","HOME_TEAM"
4.54,4.13,1.71,1,6,3,6,"SpVgg Greuther Fürth 1903","TSG 1899 Hoffenheim","AWAY_TEAM"
1.06,15,30,0,0,1,0,"FC Bayern München","Arminia Bielefeld","HOME_TEAM"
2.12,3.61,3.36,1,1,2,1,"Eintracht Frankfurt","1. FC Union Berlin","HOME_TEAM"
1.79,4.02,4.22,0,3,1,3,"RB Leipzig","Bayer 04 Leverkusen","AWAY_TEAM"
3.39,3.79,1.99,1,1,2,1,"1. FC Union Berlin","RB Leipzig","HOME_TEAM"
1.25,5.84,10.04,3,1,7,1,"Bayer 04 Leverkusen","SpVgg Greuther Fürth 1903","HOME_TEAM"
2.16,3.68,3.05,2,2,3,2,"TSG 1899 Hoffenheim","Eintracht Frankfurt","HOME_TEAM"
2.77,3.46,2.43,2,0,3,0,"1. FSV Mainz 05","VfL Wolfsburg","HOME_TEAM"
2.07,3.6,3.3,0,3,2,3,"FC Augsburg","VfL Bochum 1848","AWAY_TEAM"
2.6,3.66,2.47,0,1,1,1,"Arminia Bielefeld","1. FC Köln","DRAW"
3.49,4.26,1.86,1,3,2,3,"Borussia Dortmund","FC Bayern München","AWAY_TEAM"
2.35,3.65,2.75,2,2,2,2,"VfB Stuttgart","Hertha BSC","DRAW"
2.02,3.69,3.38,0,6,0,6,"Borussia Mönchengladbach","SC Freiburg","AWAY_TEAM"
1.77,3.89,4.31,0,2,0,2,"1. FC Köln","FC Augsburg","AWAY_TEAM"
1.15,8.83,15.5,0,1,2,1,"FC Bayern München","1. FSV Mainz 05","HOME_TEAM"
1.81,3.91,4.12,2,1,4,1,"RB Leipzig","Borussia Mönchengladbach","HOME_TEAM"
2.1,3.84,3.15,1,2,1,2,"SC Freiburg","TSG 1899 Hoffenheim","AWAY_TEAM"
1.77,3.83,4.39,0,0,2,0,"Hertha BSC","Arminia Bielefeld","HOME_TEAM"
4.83,4.48,1.63,1,1,1,1,"VfL Bochum 1848","Borussia Dortmund","DRAW"
1.77,3.97,4.41,0,2,0,2,"VfL Wolfsburg","VfB Stuttgart","AWAY_TEAM"
4.72,4.15,1.71,0,0,1,0,"SpVgg Greuther Fürth 1903","1. FC Union Berlin","HOME_TEAM"
2.7,3.73,2.46,2,2,5,2,"Eintracht Frankfurt","Bayer 04 Leverkusen","HOME_TEAM"
10.14,6.31,1.26,0,5,0,5,"VfB Stuttgart","FC Bayern München","AWAY_TEAM"
1.77,3.86,4.45,1,3,2,3,"VfL Wolfsburg","1. FC Köln","AWAY_TEAM"
2.07,3.62,3.47,2,0,4,0,"1. FSV Mainz 05","Hertha BSC","HOME_TEAM"
2.25,3.52,3.12,0,0,2,0,"Arminia Bielefeld","VfL Bochum 1848","HOME_TEAM"
1.9,3.72,3.92,1,3,2,3,"Borussia Mönchengladbach","Eintracht Frankfurt","AWAY_TEAM"
1.11,10.18,21.6,1,0,3,0,"Borussia Dortmund","SpVgg Greuther Fürth 1903","HOME_TEAM"
1.76,4.1,4.21,1,2,2,2,"Bayer 04 Leverkusen","TSG 1899 Hoffenheim","DRAW"
2.02,3.62,3.56,0,0,0,0,"1. FC Union Berlin","SC Freiburg","DRAW"
5.37,4.3,1.58,0,1,1,1,"FC Augsburg","RB Leipzig","DRAW"
1.2,7.66,11.75,1,0,4,0,"FC Bayern München","VfL Wolfsburg","HOME_TEAM"
1.25,6.01,11.75,0,2,0,2,"RB Leipzig","Arminia Bielefeld","AWAY_TEAM"
2.03,3.58,3.56,1,0,1,0,"Eintracht Frankfurt","1. FSV Mainz 05","HOME_TEAM"
2.06,3.74,3.36,0,1,1,1,"TSG 1899 Hoffenheim","Borussia Mönchengladbach","DRAW"
2.72,3.46,2.53,0,1,0,1,"VfL Bochum 1848","1. FC Union Berlin","AWAY_TEAM"
3.37,3.64,2.09,0,0,0,0,"SpVgg Greuther Fürth 1903","FC Augsburg","DRAW"
4.08,3.95,1.81,0,2,3,2,"Hertha BSC","Borussia Dortmund","HOME_TEAM"
2.53,3.69,2.61,1,1,2,1,"SC Freiburg","Bayer 04 Leverkusen","HOME_TEAM"
2.11,3.58,3.4,0,0,1,0,"1. FC Köln","VfB Stuttgart","HOME_TEAM"
1.21,7.6,11,1,2,1,2,"FC Bayern München","Borussia Mönchengladbach","AWAY_TEAM"
1.64,4.59,4.88,1,1,4,1,"RB Leipzig","1. FSV Mainz 05","HOME_TEAM"
1.91,3.89,3.91,1,2,2,2,"Bayer 04 Leverkusen","1. FC Union Berlin","DRAW"
1.69,3.95,4.94,1,2,2,2,"SC Freiburg","Arminia Bielefeld","DRAW"
1.63,4.32,5.28,2,1,3,1,"TSG 1899 Hoffenheim","FC Augsburg","HOME_TEAM"
3.49,3.71,2.05,0,0,0,0,"SpVgg Greuther Fürth 1903","VfB Stuttgart","DRAW"
3.8,4.02,1.95,2,3,2,3,"Eintracht Frankfurt","Borussia Dortmund","AWAY_TEAM"
2.66,3.49,2.68,0,3,1,3,"Hertha BSC","1. FC Köln","AWAY_TEAM"
2.72,3.49,2.53,0,0,1,0,"VfL Bochum 1848","VfL Wolfsburg","HOME_TEAM"
1.52,4.65,5.58,3,1,5,1,"Borussia Dortmund","SC Freiburg","HOME_TEAM"
1.87,3.56,4.28,0,0,0,0,"VfL Wolfsburg","Hertha BSC","DRAW"
2.45,3.5,2.83,1,1,2,1,"1. FC Union Berlin","TSG 1899 Hoffenheim","HOME_TEAM"
4.8,4.07,1.67,0,2,0,2,"VfB Stuttgart","RB Leipzig","AWAY_TEAM"
1.71,3.72,5.09,0,0,1,0,"1. FSV Mainz 05","VfL Bochum 1848","HOME_TEAM"
8.5,6.06,1.3,0,4,0,4,"1. FC Köln","FC Bayern München","AWAY_TEAM"
2.37,3.65,2.82,0,2,1,2,"Borussia Mönchengladbach","Bayer 04 Leverkusen","AWAY_TEAM"
3.26,3.38,2.22,1,1,1,1,"FC Augsburg","Eintracht Frankfurt","DRAW"
1.81,3.7,4.38,1,2,2,2,"Arminia Bielefeld","SpVgg Greuther Fürth 1903","DRAW"
1.7,3.61,5.1,0,2,0,2,"Eintracht Frankfurt","Arminia Bielefeld","AWAY_TEAM"
1.42,4.61,7.26,2,1,5,1,"Bayer 04 Leverkusen","FC Augsburg","HOME_TEAM"
2.06,3.35,3.64,1,2,1,2,"Borussia Mönchengladbach","1. FC Union Berlin","AWAY_TEAM"
1.89,3.63,3.96,1,0,2,0,"SC Freiburg","VfB Stuttgart","HOME_TEAM"
3.05,3.94,2.09,1,3,2,3,"TSG 1899 Hoffenheim","Borussia Dortmund","AWAY_TEAM"
4.38,3.56,1.82,1,1,2,1,"SpVgg Greuther Fürth 1903","1. FSV Mainz 05","HOME_TEAM"
3.09,3.33,2.3,1,2,2,2,"VfL Bochum 1848","1. FC Köln","DRAW"
1.55,4.12,5.91,0,0,2,0,"RB Leipzig","VfL Wolfsburg","HOME_TEAM"
8.77,5.79,1.3,0,4,1,4,"Hertha BSC","FC Bayern München","AWAY_TEAM"
2.03,3.69,3.42,1,1,1,1,"Hertha BSC","VfL Bochum 1848","DRAW"
2.72,3.54,2.49,1,3,2,3,"VfB Stuttgart","Eintracht Frankfurt","AWAY_TEAM"
2.3,3.66,2.95,0,0,2,0,"1. FSV Mainz 05","TSG 1899 Hoffenheim","HOME_TEAM"
2.83,3.54,2.38,1,0,2,0,"FC Augsburg","1. FC Union Berlin","HOME_TEAM"
3.07,3.61,2.21,1,1,1,1,"Arminia Bielefeld","Borussia Mönchengladbach","DRAW"
2.22,3.62,3.1,1,0,1,0,"1. FC Köln","SC Freiburg","HOME_TEAM"
1.52,4.87,5.37,2,2,3,2,"FC Bayern München","RB Leipzig","HOME_TEAM"
1.84,4.24,3.64,1,5,2,5,"Borussia Dortmund","Bayer 04 Leverkusen","AWAY_TEAM"
1.51,4.4,5.82,1,1,4,1,"VfL Wolfsburg","SpVgg Greuther Fürth 1903","HOME_TEAM"
1.65,4.2,4.8,1,1,3,1,"RB Leipzig","1. FC Köln","HOME_TEAM"
2.1,3.75,3.28,0,2,0,2,"Eintracht Frankfurt","VfL Wolfsburg","AWAY_TEAM"
1.83,3.85,4.1,1,2,3,2,"Borussia Mönchengladbach","FC Augsburg","HOME_TEAM"
2.05,3.68,3.28,0,1,1,1,"SC Freiburg","1. FSV Mainz 05","DRAW"
9,6.25,1.27,4,2,4,2,"VfL Bochum 1848","FC Bayern München","HOME_TEAM"
3.15,3.58,2.15,1,1,2,1,"SpVgg Greuther Fürth 1903","Hertha BSC","HOME_TEAM"
1.63,4.3,4.9,1,2,4,2,"Bayer 04 Leverkusen","VfB Stuttgart","HOME_TEAM"
3.27,4.18,1.94,0,3,0,3,"1. FC Union Berlin","Borussia Dortmund","AWAY_TEAM"
1.63,4.3,4.8,1,0,2,0,"TSG 1899 Hoffenheim","Arminia Bielefeld","HOME_TEAM"
2.79,3.73,2.37,0,2,3,2,"1. FSV Mainz 05","Bayer 04 Leverkusen","HOME_TEAM"
2.68,3.7,2.49,1,2,1,2,"VfL Wolfsburg","TSG 1899 Hoffenheim","AWAY_TEAM"
1.99,3.7,3.68,0,1,1,1,"VfB Stuttgart","VfL Bochum 1848","DRAW"
2.92,3.45,2.4,1,2,1,2,"FC Augsburg","SC Freiburg","AWAY_TEAM"
3.66,3.56,2.03,0,0,1,0,"Arminia Bielefeld","1. FC Union Berlin","HOME_TEAM"
2.36,3.69,2.85,0,0,1,0,"1. FC Köln","Eintracht Frankfurt","HOME_TEAM"
1.07,11,23.67,0,1,4,1,"FC Bayern München","SpVgg Greuther Fürth 1903","HOME_TEAM"
1.56,4.75,4.99,2,0,6,0,"Borussia Dortmund","Borussia Mönchengladbach","HOME_TEAM"
4.01,3.93,1.83,0,6,1,6,"Hertha BSC","RB Leipzig","AWAY_TEAM"
1.81,3.95,4.14,0,1,2,1,"TSG 1899 Hoffenheim","VfB Stuttgart","HOME_TEAM"
1.46,4.75,6.59,1,0,3,0,"Bayer 04 Leverkusen","Arminia Bielefeld","HOME_TEAM"
2.11,3.52,3.42,1,1,3,1,"1. FC Union Berlin","1. FSV Mainz 05","HOME_TEAM"
2.01,3.63,3.59,1,2,2,2,"Borussia Mönchengladbach","VfL Wolfsburg","DRAW"
1.79,3.9,4.36,1,0,3,0,"SC Freiburg","Hertha BSC","HOME_TEAM"
3.92,3.92,1.86,0,1,1,1,"SpVgg Greuther Fürth 1903","1. FC Köln","DRAW"
8.51,5.94,1.31,0,1,0,1,"Eintracht Frankfurt","FC Bayern München","AWAY_TEAM"
4.12,3.94,1.82,0,1,0,1,"VfL Bochum 1848","RB Leipzig","AWAY_TEAM"
5.76,4.75,1.5,0,1,1,1,"FC Augsburg","Borussia Dortmund","DRAW"
2.2,3.42,3.28,0,1,0,1,"Arminia Bielefeld","FC Augsburg","AWAY_TEAM"
1.42,5.49,6.14,1,1,1,1,"FC Bayern München","Bayer 04 Leverkusen","DRAW"
1.58,4.34,5.39,0,1,1,1,"RB Leipzig","SC Freiburg","DRAW"
2.24,3.56,3.1,1,0,1,0,"VfL Wolfsburg","1. FC Union Berlin","HOME_TEAM"
2.5,3.52,2.74,0,4,1,4,"Hertha BSC","Eintracht Frankfurt","AWAY_TEAM"
1.66,4.18,4.84,1,1,2,1,"VfL Bochum 1848","SpVgg Greuther Fürth 1903","HOME_TEAM"
2.64,3.65,2.52,1,2,3,2,"VfB Stuttgart","Borussia Mönchengladbach","HOME_TEAM"
2.52,3.66,2.65,0,1,0,1,"1. FC Köln","TSG 1899 Hoffenheim","AWAY_TEAM"
1.82,3.75,4.46,1,1,1,1,"1. FC Union Berlin","VfB Stuttgart","DRAW"
2.11,3.56,3.4,2,2,3,2,"SC Freiburg","VfL Wolfsburg","HOME_TEAM"
5.69,5.08,1.5,1,1,1,1,"TSG 1899 Hoffenheim","FC Bayern München","DRAW"
1.78,3.77,4.51,1,0,2,0,"Borussia Mönchengladbach","Hertha BSC","HOME_TEAM"
1.61,4.44,4.97,0,1,0,1,"Bayer 04 Leverkusen","1. FC Köln","AWAY_TEAM"
1.26,6.18,9.92,1,0,1,0,"Borussia Dortmund","Arminia Bielefeld","HOME_TEAM"
1.75,3.74,4.76,0,1,2,1,"Eintracht Frankfurt","VfL Bochum 1848","HOME_TEAM"
7.91,5.19,1.37,1,6,1,6,"SpVgg Greuther Fürth 1903","RB Leipzig","AWAY_TEAM"
3.57,3.91,1.96,0,1,0,1,"1. FSV Mainz 05","Borussia Dortmund","AWAY_TEAM"
2.66,3.61,2.52,0,2,0,2,"VfL Bochum 1848","Borussia Mönchengladbach","AWAY_TEAM"
2.33,3.54,2.97,1,2,3,2,"VfB Stuttgart","FC Augsburg","HOME_TEAM"
1.8,3.74,4.4,1,0,4,0,"1. FSV Mainz 05","Arminia Bielefeld","HOME_TEAM"
3.44,3.86,2,1,0,3,0,"Hertha BSC","TSG 1899 Hoffenheim","HOME_TEAM"
4.43,4.09,1.73,0,0,0,0,"SpVgg Greuther Fürth 1903","SC Freiburg","DRAW"
1.27,6.54,9.75,3,0,4,0,"FC Bayern München","1. FC Union Berlin","HOME_TEAM"
1.52,4.49,5.92,0,0,0,0,"RB Leipzig","Eintracht Frankfurt","DRAW"
3.36,3.91,2.02,0,2,0,2,"VfL Wolfsburg","Bayer 04 Leverkusen","AWAY_TEAM"
3.7,4.13,1.87,1,1,1,1,"1. FC Köln","Borussia Dortmund","DRAW"
2.04,3.72,3.46,0,0,1,0,"1. FC Union Berlin","1. FC Köln","HOME_TEAM"
5.82,4.48,1.51,1,2,1,2,"Brescia Calcio","SS Lazio","AWAY_TEAM"
2.55,3.19,2.82,0,2,0,2,"SPAL 2013","Hellas Verona FC","AWAY_TEAM"
2.37,3.45,2.88,1,1,2,1,"Genoa CFC","US Sassuolo Calcio","HOME_TEAM"
1.49,4.39,6.17,0,2,0,2,"AS Roma","Torino FC","AWAY_TEAM"
2.41,3.4,2.86,0,1,1,1,"Bologna FC 1909","ACF Fiorentina","DRAW"
1.27,5.76,10.16,0,0,4,0,"Juventus FC","Cagliari Calcio","HOME_TEAM"
1.56,3.91,6.04,0,0,0,0,"AC Milan","UC Sampdoria","DRAW"
1.33,5.28,8.59,3,0,5,0,"Atalanta BC","Parma Calcio 1913","HOME_TEAM"
2.71,3.47,2.47,0,1,0,1,"US Lecce","Udinese Calcio","AWAY_TEAM"
2.55,3.43,2.65,1,3,1,3,"SSC Napoli","FC Internazionale Milano","AWAY_TEAM"
3.03,3.44,2.24,0,2,0,2,"Cagliari Calcio","AC Milan","AWAY_TEAM"
2.39,3.55,2.72,0,0,1,0,"SS Lazio","SSC Napoli","HOME_TEAM"
1.95,3.68,3.55,1,1,1,1,"FC Internazionale Milano","Atalanta BC","DRAW"
2.35,3.37,2.9,1,0,3,0,"Udinese Calcio","US Sassuolo Calcio","HOME_TEAM"
1.61,3.88,5.31,0,0,1,0,"ACF Fiorentina","SPAL 2013","HOME_TEAM"
1.99,3.41,3.73,2,1,5,1,"UC Sampdoria","Brescia Calcio","HOME_TEAM"
2.28,3.4,2.99,1,0,1,0,"Torino FC","Bologna FC 1909","HOME_TEAM"
2.18,3.4,3.2,0,1,2,1,"Hellas Verona FC","Genoa CFC","HOME_TEAM"
2.82,3.49,2.36,0,2,1,2,"AS Roma","Juventus FC","AWAY_TEAM"
1.88,3.69,3.8,0,0,2,0,"Parma Calcio 1913","US Lecce","HOME_TEAM"
1.34,4.84,8.43,3,1,5,1,"SS Lazio","UC Sampdoria","HOME_TEAM"
2.74,3.29,2.49,0,1,2,1,"US Sassuolo Calcio","Torino FC","HOME_TEAM"
1.61,3.89,5.28,0,2,0,2,"SSC Napoli","ACF Fiorentina","AWAY_TEAM"
1.54,3.79,6.28,0,2,3,2,"AC Milan","Udinese Calcio","HOME_TEAM"
1.78,3.51,4.49,1,1,1,1,"Bologna FC 1909","Hellas Verona FC","DRAW"
2.51,3.37,2.68,1,2,2,2,"Brescia Calcio","Cagliari Calcio","DRAW"
8.56,4.88,1.34,0,1,1,1,"US Lecce","FC Internazionale Milano","DRAW"
4.33,3.62,1.78,1,3,1,3,"Genoa CFC","AS Roma","AWAY_TEAM"
1.22,6.07,11.55,1,1,2,1,"Juventus FC","Parma Calcio 1913","HOME_TEAM"
1.19,6.52,12.72,1,2,1,2,"Atalanta BC","SPAL 2013","AWAY_TEAM"
4.1,3.58,1.84,0,1,0,1,"Brescia Calcio","AC Milan","AWAY_TEAM"
3.44,3.5,2.04,1,3,1,3,"SPAL 2013","Bologna FC 1909","AWAY_TEAM"
1.67,3.82,4.85,0,0,0,0,"ACF Fiorentina","Genoa CFC","DRAW"
4.05,3.84,1.79,0,7,0,7,"Torino FC","Atalanta BC","AWAY_TEAM"
1.28,5.41,9.6,1,1,1,1,"FC Internazionale Milano","Cagliari Calcio","DRAW"
2.32,3.22,3.09,2,0,2,0,"Parma Calcio 1913","Udinese Calcio","HOME_TEAM"
2.11,3.39,3.38,0,0,0,0,"UC Sampdoria","US Sassuolo Calcio","DRAW"
1.62,3.94,5.08,2,0,3,0,"Hellas Verona FC","US Lecce","HOME_TEAM"
2.75,3.57,2.37,1,1,1,1,"AS Roma","SS Lazio","DRAW"
3.03,3.47,2.23,0,1,2,1,"SSC Napoli","Juventus FC","HOME_TEAM"
1.78,3.75,4.21,1,1,2,1,"Bologna FC 1909","Brescia Calcio","HOME_TEAM"
1.96,3.56,3.63,1,2,2,2,"Cagliari Calcio","Parma Calcio 1913","DRAW"
4.08,3.83,1.78,3,2,4,2,"US Sassuolo Calcio","AS Roma","HOME_TEAM"
1.35,4.75,8.35,1,0,3,0,"Juventus FC","ACF Fiorentina","HOME_TEAM"
1.23,5.96,11.79,4,1,5,1,"SS Lazio","SPAL 2013","HOME_TEAM"
1.53,3.87,6.52,1,1,1,1,"AC Milan","Hellas Verona FC","DRAW"
1.28,5.41,9.64,2,2,2,2,"Atalanta BC","Genoa CFC","DRAW"
3.12,3.41,2.2,2,0,4,0,"US Lecce","Torino FC","HOME_TEAM"
5.74,3.88,1.57,0,2,0,2,"Udinese Calcio","FC Internazionale Milano","AWAY_TEAM"
3.84,3.53,1.9,1,4,2,4,"UC Sampdoria","SSC Napoli","AWAY_TEAM"
1.29,6,9.2,0,0,0,0,"SS Lazio","Hellas Verona FC","DRAW"
1.56,4.26,5.26,1,3,2,3,"AS Roma","Bologna FC 1909","AWAY_TEAM"
4.11,3.68,1.82,1,2,1,2,"ACF Fiorentina","Atalanta BC","AWAY_TEAM"
2.06,3.34,3.56,0,3,1,3,"Torino FC","UC Sampdoria","AWAY_TEAM"
7.09,4.1,1.47,0,1,2,1,"Hellas Verona FC","Juventus FC","HOME_TEAM"
2.62,3.23,2.66,1,2,1,2,"SPAL 2013","US Sassuolo Calcio","AWAY_TEAM"
1.2,6.61,13.79,0,3,2,3,"SSC Napoli","US Lecce","AWAY_TEAM"
2.37,3.33,2.94,1,0,1,0,"Genoa CFC","Cagliari Calcio","HOME_TEAM"
2.57,3.3,2.7,0,1,1,1,"Brescia Calcio","Udinese Calcio","DRAW"
4.65,3.87,1.71,0,1,0,1,"Parma Calcio 1913","SS Lazio","AWAY_TEAM"
1.96,3.37,3.94,0,2,4,2,"FC Internazionale Milano","AC Milan","HOME_TEAM"
2.36,3.39,2.86,1,1,2,1,"US Lecce","SPAL 2013","HOME_TEAM"
